gvkey,iid,gvkeyx,from,thru,conm,indextype,tic,spii,spmi,indexcat,co_conm,co_tic,co_cusip,co_cik,co_sic,co_naics
006216,01,000003,2007/10/26,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,JACOBS ENGINEERING GROUP INC,JEC,469814107,0000052988,1600,236210
062984,01,000003,2007/10/29,2012/12/23,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TITANIUM METALS CORP,TIE,888339207,0001011657,3350,331491
008694,01,000003,2007/11/09,2016/03/29,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PEPCO HOLDINGS INC,POM,713291102,0001135971,4911,2211
006994,01,000003,2007/11/16,2009/08/31,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MANITOWOC CO,MTW,563571405,0000061986,3530,333923
105365,01,000003,2007/11/19,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,AMERICAN TOWER CORP,AMT,03027X100,0001053507,6798,531120
145049,01,000003,2007/12/14,2016/04/24,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,GAMESTOP CORP,GME,36467W109,0001326380,5734,443142
006788,01,000003,2007/12/21,2018/06/17,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,RANGE RESOURCES CORP,RRC,75281A109,0000315852,1311,211111
011300,01,000003,2007/12/31,2014/09/21,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,GRAHAM HOLDINGS CO,GHC,384637104,0000104889,8200,611691
010631,01,000003,2008/01/02,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TOTAL SYSTEM SERVICES INC,TSS,891906109,0000721683,7389,522320
060894,01,000003,2008/01/29,2016/04/03,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CAMERON INTERNATIONAL CORP,CAM,13342B105,0000941548,3533,333132
013125,01,000003,2008/03/31,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HCP INC,HCP,40414L109,0000765880,6798,531120
179621,01,000003,2008/03/31,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PHILIP MORRIS INTERNATIONAL,PM,718172109,0001413329,2111,312230
136725,01,000003,2008/06/02,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,INTUITIVE SURGICAL INC,ISRG,46120E602,0001035267,3845,334510
009904,01,000003,2008/06/06,2017/04/03,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SOUTHWESTERN ENERGY CO,SWN,845467109,0000007332,4923,211111
147175,01,000003,2008/06/11,2015/06/11,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,LORILLARD INC,LO,544147101,0001424847,2111,312230
020548,01,000003,2008/06/23,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CABOT OIL & GAS CORP,COG,127097103,0000858470,1311,211111
141400,01,000003,2008/06/23,2011/06/01,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MASSEY ENERGY CO,MEE,576206106,0000037748,1220,212112
029968,01,000003,2008/07/01,2011/12/18,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,AK STEEL HOLDING CORP,AKS,001547108,0000918160,3312,331110
180167,01,000003,2008/07/01,2018/03/06,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SCRIPPS NETWORKS INTERACTIVE,SNI,811065101,0001430602,4833,515120
160225,01,000003,2008/07/18,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MASTERCARD INC,MA,57636Q104,0001141391,6099,522320
061483,01,000003,2008/07/31,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DAVITA INC,DVA,23918K108,0000927066,8090,621492
029804,02,000003,2008/08/21,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,INVESCO LTD,IVZ,G491BT108,0000914208,6282,523920
163946,01,000003,2008/08/27,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CF INDUSTRIES HOLDINGS INC,CF,125269100,0001324404,2870,325311
014225,01,000003,2008/09/15,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FASTENAL CO,FAST,311900104,0000815556,5000,423
157855,01,000003,2008/09/15,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SALESFORCE.COM INC,CRM,79466L302,0001108524,7372,511210
005492,01,000003,2008/09/22,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HARRIS CORP,HRS,413875105,0000202058,3812,334511
014359,02,000003,2008/09/24,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PIONEER NATURAL RESOURCES CO,PXD,723787107,0001038357,1311,211111
014282,01,000003,2008/09/30,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,AMPHENOL CORP,APH,032095101,0000820313,3678,334417
004108,01,000003,2008/10/02,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FLOWSERVE CORP,FLS,34354P105,0000030625,3561,333911
179700,01,000003,2008/10/07,2018/07/01,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DR PEPPER SNAPPLE GROUP INC,DPS,26138E109,,2086,312111
149337,01,000003,2008/10/22,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,NASDAQ INC,NDAQ,631103108,0001120193,6200,523210
011550,01,000003,2008/10/31,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,WEC ENERGY GROUP INC,WEC,92939U106,0000783325,4931,2211
009777,01,000003,2008/11/06,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SMUCKER (JM) CO,SJM,832696405,0000091419,2033,311421
016245,01,000003,2008/11/13,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PEOPLE'S UNITED FINL INC,PBCT,712704105,0001378946,6020,522110
013700,01,000003,2008/11/14,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DENTSPLY SIRONA INC,XRAY,24906P109,0000818479,3843,339114
149318,01,000003,2008/11/14,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,WYNN RESORTS LTD,WYNN,983134107,0001174922,7990,721120
023945,01,000003,2008/11/17,2011/10/16,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CEPHALON INC,CEPH,156708109,0000873364,2834,325412
063527,01,000003,2008/11/19,2018/12/02,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,STERICYCLE INC,SRCL,858912108,0000861878,4955,562211
118577,01,000003,2008/11/24,2014/01/23,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,LIFE TECHNOLOGIES CORP,LIFE.3,53217V109,0001073431,2836,325414
004094,01,000003,2008/12/02,2017/04/04,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DUN & BRADSTREET CORP,DNB,26483E100,0001115222,7323,561450
112168,01,000003,2008/12/05,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,REPUBLIC SERVICES INC,RSG,760759100,0001060391,4953,562111
004430,01,000003,2008/12/19,2018/11/12,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,EQT CORP,EQT,26884L109,0000033213,4923,221210
025783,01,000003,2008/12/23,2011/02/28,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MCAFEE INC,MFE,579064106,0000890801,7372,511210
028477,01,000003,2009/01/02,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FLIR SYSTEMS INC,FLIR,302445101,0000354908,3812,334511
008215,02,000003,2009/01/02,2016/12/01,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,OWENS-ILLINOIS INC,OI,690768403,0000812074,3221,327213
009445,01,000003,2009/01/02,2019/01/01,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SCANA CORP,SCG,80589M102,0000754737,4931,22111
062374,01,000003,2009/01/06,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,IRON MOUNTAIN INC,IRM,46284V101,0001020569,6798,531120
005543,01,000003,2009/01/30,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,WELLTOWER INC,WELL,95040Q104,0000766704,6798,531110
061409,01,000003,2009/02/26,2016/10/02,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DIAMOND OFFSHRE DRILLING INC,DO,25271C102,0000949039,1381,213111
005709,01,000003,2009/03/04,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HORMEL FOODS CORP,HRL,440452100,0000048465,2011,311611
110179,01,000003,2009/03/04,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,VENTAS INC,VTR,92276F100,0000740260,6798,531110
007970,01,000003,2009/03/17,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,EVERSOURCE ENERGY,ES,30040W108,0000072741,4931,2211
028180,01,000003,2009/03/27,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,O'REILLY AUTOMOTIVE INC,ORLY,67103H107,0000898173,5531,441310
176404,01,000003,2009/03/30,2016/05/17,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TIME WARNER CABLE INC,TWC,88732J207,0001377013,4841,515210
020653,01,000003,2009/04/02,2015/03/22,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DENBURY RESOURCES INC,DNR,247916208,0000945764,1311,211111
142811,01,000003,2009/06/05,2017/01/16,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FMC TECHNOLOGIES INC,FTI.1,30249U101,0001135152,3533,333132
003905,01,000003,2009/06/09,2012/09/30,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ADTALEM GLOBAL EDUCATION INC,ATGE,00737L103,0000730464,8200,611310
160256,01,000003,2009/06/30,2013/04/30,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,METROPCS COMMUNICATIONS INC,PCS,591708102,,4812,517212
011399,01,000003,2009/07/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,WESTERN DIGITAL CORP,WDC,958102105,0000106040,3572,334112
066446,01,000003,2009/07/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,QUANTA SERVICES INC,PWR,74762E102,0001050915,1731,238210
122841,01,000003,2009/07/27,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,RED HAT INC,RHT,756577102,0001087423,7372,511210
004510,01,000003,2009/08/19,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FMC CORP,FMC,302491303,0000037785,2870,325320
183257,01,000003,2009/09/01,2015/03/17,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CAREFUSION CORP,CFN,14170T101,0001457543,3841,339112
012950,01,000003,2009/09/09,2016/05/22,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,AIRGAS INC,ARG,009363102,0000804212,5084,423830
175404,01,000003,2009/10/16,2017/03/19,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FIRST SOLAR INC,FSLR,336433107,0001274494,3674,334413
119314,01,000003,2009/11/06,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,BOOKING HOLDINGS INC,BKNG,09857L108,0001075531,7370,519130
009248,01,000003,2009/12/21,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ROSS STORES INC,ROST,778296103,0000745732,5651,448140
179534,01,000003,2009/12/21,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,VISA INC,V,92826C839,0001403161,6099,522320
165123,01,000003,2009/12/21,2013/09/22,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,LEIDOS HOLDINGS INC,LDOS,525327102,0001336920,7373,541512
003107,01,000003,2009/12/21,2014/04/01,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CLEVELAND-CLIFFS INC,CLF,185899101,0000764065,1000,212210
180833,01,000003,2009/12/21,2017/06/18,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MEAD JOHNSON NUTRITION CO,MJN,582839106,0001452575,2020,311514
024925,01,000003,2009/12/23,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ROPER TECHNOLOGIES INC,ROP,776696106,0000882835,3823,334513
135990,03,000003,2010/01/29,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,NRG ENERGY INC,NRG,629377508,0001013871,4911,22111
029150,01,000003,2010/02/08,2017/03/19,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,URBAN OUTFITTERS INC,URBN,917047102,0000912615,5651,448140
002176,02,000003,2010/02/16,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,BERKSHIRE HATHAWAY,BRK.B,084670702,0001067983,9997,999977
005581,01,000003,2010/03/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HELMERICH & PAYNE,HP,423452101,0000046765,1381,213111
164296,01,000003,2010/03/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DISCOVERY INC,DISCA,25470F104,0001437107,4841,515210
008151,01,000003,2010/03/15,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ONEOK INC,OKE,682680103,0001039684,4923,221210
012850,01,000003,2010/04/30,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CERNER CORP,CERN,156782104,0000804753,7373,541512
064410,01,000003,2010/06/28,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CARMAX INC,KMX,143130102,0001170010,5500,441120
154357,01,000003,2010/07/01,2015/06/30,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,QEP RESOURCES INC,QEP,74733V100,0001108827,1311,211111
028034,01,000003,2010/07/15,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CHUBB LTD,CB,H1467J104,0000896159,6331,524126
010787,01,000003,2010/08/27,2016/09/05,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TYCO INTERNATIONAL PLC,TYC,G91442106,0001608109,3669,334290
005959,01,000003,2010/11/17,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,INGERSOLL-RAND PLC,IR,G47791101,0001466258,3585,333415
029173,01,000003,2010/12/20,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,NEWFIELD EXPLORATION CO,NFX,651290108,0000912750,1311,211111
121077,01,000003,2010/12/20,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,F5 NETWORKS INC,FFIV,315616102,0001048695,7373,541512
147579,01,000003,2010/12/20,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,NETFLIX INC,NFLX,64110L106,0001065280,7841,532230
012485,01,000003,2010/12/20,2016/06/23,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ALTICE USA INC,ATUS,12686C109,0001702780,4841,515210
186106,01,000003,2011/01/04,2012/05/24,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MOTOROLA MOBILITY HLDGS INC,MMI.3,620097105,0001495569,3663,334220
011925,01,000003,2011/01/18,2015/07/19,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,NOBLE CORP PLC,NE,G65431101,0001458891,1381,213111
013003,02,000003,2011/02/28,2015/10/07,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,JOY GLOBAL INC,JOY,481165108,0000801898,3532,333131
177264,02,000003,2011/03/01,2015/01/26,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,COVIDIEN PLC,COV,G2554F113,0001385187,3845,334510
133366,01,000003,2011/04/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,EDWARDS LIFESCIENCES CORP,EW,28176E108,0001099800,3842,339113
124434,01,000003,2011/04/04,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,BLACKROCK INC,BLK,09247X101,0001364742,6282,523920
165914,01,000003,2011/04/28,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CHIPOTLE MEXICAN GRILL INC,CMG,169656105,0001058090,5812,722513
162448,01,000003,2011/06/02,2012/10/01,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ALPHA NATURAL RESOURCES INC,ANRZQ,02076X102,0001301063,1220,2121
186989,01,000003,2011/07/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MARATHON PETROLEUM CORP,MPC,56585A102,0001510295,2911,324110
143357,01,000003,2011/07/06,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ACCENTURE PLC,ACN,G1151C101,0001467373,8742,541611
162129,01,000003,2011/09/26,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MOSAIC CO,MOS,61945C103,0001285785,2870,325312
177267,02,000003,2011/10/17,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TE CONNECTIVITY LTD,TEL,H84989104,0001385157,3678,334417
189491,01,000003,2011/11/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,XYLEM INC,XYL,98419M100,0001524472,3561,333911
003497,01,000003,2011/11/23,2012/12/02,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,COOPER INDUSTRIES PLC,CBE,G24140108,0001141982,3640,3351
001837,01,000003,2011/12/13,2016/06/30,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SOUTHERN CO GAS,SO7,001204106,0001004155,4924,221210
024782,01,000003,2011/12/19,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PERRIGO CO PLC,PRGO,G97822103,0001585364,2834,325412
028742,01,000003,2011/12/19,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,BORGWARNER INC,BWA,099724106,0000908255,3714,336310
031587,01,000003,2011/12/19,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DOLLAR TREE INC,DLTR,256746108,0000935703,5331,452990
199356,01,000003,2011/12/21,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TRIPADVISOR INC,TRIP,896945201,0001526520,7370,519130
187128,01,000003,2012/01/03,2014/03/23,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,WPX ENERGY INC,WPX,98212B103,0001518832,1311,211111
113490,01,000003,2012/03/14,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CROWN CASTLE INTL CORP,CCI,22822V101,0001051470,6798,531120
028118,01,000003,2012/04/04,2016/01/04,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FOSSIL GROUP INC,FOSL,34988V106,0000883569,3873,334519
170841,01,000003,2012/05/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PHILLIPS 66,PSX,718546104,0001534701,2911,324110
006310,04,000003,2012/05/25,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,KINDER MORGAN INC,KMI,49456B101,0001506307,4923,486210
062263,01,000003,2012/05/25,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ALEXION PHARMACEUTICALS INC,ALXN,015351109,0000899866,2836,325414
006565,01,000003,2012/06/05,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,LAM RESEARCH CORP,LRCX,512807108,0000707549,3559,333242
024316,01,000003,2012/06/29,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MONSTER BEVERAGE CORP,MNST,61174X109,0000865752,2086,312111
150937,01,000003,2012/07/02,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SEAGATE TECHNOLOGY PLC,STX,G7945M107,0001137789,3572,334112
002270,01,000003,2012/07/31,2016/03/29,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ENSCO PLC,ESV,G3157S106,0000314808,1381,213111
294524,01,000003,2012/09/05,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,LYONDELLBASELL INDUSTRIES NV,LYB,N53745100,0001489393,2820,325220
008463,01,000003,2012/10/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PENTAIR PLC,PNR,G7S00T104,0000077360,3561,333911
014438,01,000003,2012/10/01,2016/05/02,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ADT CORP,ADT.4,00101J106,0001546640,7380,561612
012978,01,000003,2012/10/02,2015/07/02,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,KRAFT FOODS GROUP INC,KRFT,50076Q106,0001545158,2000,311
028648,01,000003,2012/10/05,2015/03/11,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PETSMART INC,PETM,716768106,0000863157,5990,453910
004016,02,000003,2012/12/03,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DOLLAR GENERAL CORP,DG,256677105,0000029534,5331,452990
141459,01,000003,2012/12/12,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,GARMIN LTD,GRMN,H2906T109,0001121788,3812,334511
118122,04,000003,2012/12/24,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,APTIV PLC,APTV,G6095L109,0001521332,3714,336320
016101,01,000003,2013/01/02,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ABBVIE INC,ABBV,00287Y109,0001551152,2836,325414
008551,01,000003,2013/02/14,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PVH CORP,PVH,693656100,0000078239,2300,315
023812,01,000003,2013/05/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,REGENERON PHARMACEUTICALS,REGN,75886F107,0000872589,2834,325412
029868,01,000003,2013/05/09,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MACERICH CO,MAC,554382101,0000912242,6798,531120
006335,01,000003,2013/05/24,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,KANSAS CITY SOUTHERN,KSU,485170302,0000054480,4011,482111
005073,19,000003,2013/06/07,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,GENERAL MOTORS CO,GM,37045V100,0001467858,3711,33611
013721,01,000003,2013/06/24,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ZOETIS INC,ZTS,98978V103,0001555280,2834,325412
018043,01,000003,2013/07/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,NEWS CORP,NWSA,65249B109,0001564708,2711,511110
100873,03,000003,2013/07/09,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,NIELSEN HOLDINGS PLC,NLSN,G6518L108,0001492633,8700,541910
003851,03,000003,2013/09/11,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DELTA AIR LINES INC,DAL,247361702,0000027904,4512,481111
001598,01,000003,2013/09/23,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,AMETEK INC,AME,031100100,0001037868,3823,334513
024344,01,000003,2013/09/23,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,0000875320,2834,325412
028338,01,000003,2013/10/29,2017/07/25,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TRANSOCEAN LTD,RIG,H8817H100,0001451505,1381,213111
198058,01,000003,2013/11/13,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CAPRI HOLDINGS LTD,CPRI,G1890L107,0001530721,2300,315
316056,01,000003,2013/12/02,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ALLEGION PLC,ALLE,G0176J109,0001579241,3420,332510
028119,01,000003,2013/12/10,2018/08/27,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,GGP INC,GGP,36174X101,0001496048,6798,531120
025119,01,000003,2013/12/23,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MOHAWK INDUSTRIES INC,MHK,608190104,0000851968,2273,314110
143974,01,000003,2013/12/23,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ALLIANCE DATA SYSTEMS CORP,ADS,018581108,0001101215,7374,518210
170617,01,000003,2013/12/23,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FACEBOOK INC,FB,30303M102,0001326801,7370,519130
029736,01,000003,2014/01/24,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TRACTOR SUPPLY CO,TSCO,892356106,0000916365,5200,453998
028877,01,000003,2014/03/24,2016/03/06,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,KEURIG DR PEPPER INC,KDP,49271M100,0001418135,2086,312111
030293,01,000003,2014/04/02,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ESSEX PROPERTY TRUST,ESS,297178105,0000920522,6798,531110
160329,03,000003,2014/04/03,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ALPHABET INC,GOOGL,02079K107,0001652044,7370,519130
165052,01,000003,2014/05/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,UNDER ARMOUR INC,UAA,904311107,0001336917,2300,315
180711,01,000003,2014/05/08,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,BROADCOM INC,AVGO,11135F101,0001649338,3674,334413
150699,01,000003,2014/06/23,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CIMAREX ENERGY CO,XEC,171798101,0001168054,1311,211111
065886,01,000003,2014/07/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,AFFILIATED MANAGERS GRP INC,AMG,008252108,0001004434,6282,523920
029733,01,000003,2014/07/02,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MARTIN MARIETTA MATERIALS,MLM,573284106,0000916076,1400,212313
164296,03,000003,2014/08/07,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DISCOVERY INC,DISCA,25470F302,0001437107,4841,515210
018086,01,000003,2014/08/19,2017/07/25,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MALLINCKRODT PLC,MNK,G5785G107,0001567892,2834,325412
011032,01,000003,2014/09/22,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,UNIVERSAL HEALTH SVCS INC,UHS,913903100,0000352915,8062,622110
066065,01,000003,2014/09/22,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,UNITED RENTALS INC,URI,911363109,0001067701,7350,532412
013440,03,000003,2014/11/05,2017/10/12,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,LEVEL 3 COMMUNICATIONS INC,LVLT,52729N308,0000794323,4813,517110
028191,01,000003,2014/12/05,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ROYAL CARIBBEAN CRUISES LTD,RCL,V7780T103,0000884887,4400,483112
022260,04,000003,2015/01/27,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HCA HEALTHCARE INC,HCA,40412C101,0000860730,8062,622110
063645,01,000003,2015/01/27,2017/03/01,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ENDO INTERNATIONAL PLC,ENDP,G30401106,0001593034,2834,325412
001327,01,000003,2015/03/12,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SKYWORKS SOLUTIONS INC,SWKS,83088M102,0000004127,3674,334413
061494,01,000003,2015/03/18,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HENRY SCHEIN INC,HSIC,806407102,0001000228,5047,423450
001045,04,000003,2015/03/23,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,AMERICAN AIRLINES GROUP INC,AAL,02376R102,0000006201,4512,481111
065290,01,000003,2015/03/23,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SL GREEN REALTY CORP,SLG,78440X101,0001040971,6798,531120
138743,01,000003,2015/03/23,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,EQUINIX INC,EQIX,29444U700,0001101239,6798,531120
175319,01,000003,2015/03/23,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HANESBRANDS INC,HBI,410345102,0001359841,2300,315
